Date,Open,High,Low,Close,Adj Close,Volume
10/16/2017,157.899994,160,157.649994,159.880005,157.498611,24121500
10/17/2017,159.779999,160.869995,159.229996,160.470001,158.079819,18997300
10/18/2017,160.419998,160.710007,159.600006,159.759995,157.380386,16374200
10/19/2017,156.75,157.080002,155.020004,155.979996,153.656693,42584200
10/20/2017,156.610001,157.75,155.960007,156.25,153.922668,23974100
10/23/2017,156.889999,157.690002,155.5,156.169998,153.843857,21984300
10/24/2017,156.289993,157.419998,156.199997,157.100006,154.76001,17757200
10/25/2017,156.910004,157.550003,155.270004,156.410004,154.080307,21207100
10/26/2017,157.229996,157.830002,156.779999,157.410004,155.065399,17000500
10/27/2017,159.289993,163.600006,158.699997,163.050003,160.621384,44454200
10/30/2017,163.889999,168.070007,163.720001,166.720001,164.236725,44700800
10/31/2017,167.899994,169.649994,166.940002,169.039993,166.522171,36046800
11/1/2017,169.869995,169.940002,165.610001,166.889999,164.40419,33637800
11/2/2017,166.600006,168.5,165.279999,168.110001,165.606018,41393400
11/3/2017,174,174.259995,171.119995,172.5,169.930634,59398600
11/6/2017,172.369995,174.990005,171.720001,174.25,171.654556,35026300
11/7/2017,173.910004,175.25,173.600006,174.809998,172.206223,24361500
11/8/2017,174.660004,176.240005,174.330002,176.240005,173.614929,24409500
11/9/2017,175.110001,176.100006,173.139999,175.880005,173.2603,29482600
11/10/2017,175.110001,175.380005,174.270004,174.669998,172.686859,25145500
11/13/2017,173.5,174.5,173.399994,173.970001,171.994812,16982100
11/14/2017,173.039993,173.479996,171.179993,171.339996,169.394669,24782500
11/15/2017,169.970001,170.320007,168.380005,169.080002,167.160339,29158100
11/16/2017,171.179993,171.869995,170.300003,171.100006,169.15741,23637500
11/17/2017,171.039993,171.389999,169.639999,170.149994,168.218185,21899500
11/20/2017,170.289993,170.559998,169.559998,169.979996,168.05011,16262400
11/21/2017,170.779999,173.699997,170.779999,173.139999,171.174255,25131300
11/22/2017,173.360001,175,173.050003,174.960007,172.973587,25588900
11/24/2017,175.100006,175.5,174.649994,174.970001,172.983475,14026700
11/27/2017,175.050003,175.080002,173.339996,174.089996,172.113464,20716800
11/28/2017,174.300003,174.869995,171.860001,173.070007,171.105042,26428800
11/29/2017,172.630005,172.919998,167.160004,169.479996,167.555801,41666400
11/30/2017,170.429993,172.139999,168.440002,171.850006,169.898895,41527200
12/1/2017,169.949997,171.669998,168.5,171.050003,169.107971,39759300
12/4/2017,172.479996,172.619995,169.630005,169.800003,167.872177,32542400
12/5/2017,169.059998,171.520004,168.399994,169.639999,167.713974,27350200
12/6/2017,167.5,170.199997,166.460007,169.009995,167.091141,28560000
12/7/2017,169.029999,170.440002,168.910004,169.320007,167.397629,25673300
12/8/2017,170.490005,171,168.820007,169.369995,167.447037,23355200
12/11/2017,169.199997,172.889999,168.789993,172.669998,170.709595,35273800
12/12/2017,172.149994,172.389999,171.460007,171.699997,169.750595,19409200
12/13/2017,172.5,173.539993,172,172.270004,170.314117,23818400
12/14/2017,172.399994,173.130005,171.649994,172.220001,170.264694,20476500
12/15/2017,173.630005,174.169998,172.460007,173.970001,171.994812,40169300
12/18/2017,174.880005,177.199997,174.860001,176.419998,174.417007,29421100
12/19/2017,175.029999,175.389999,174.089996,174.539993,172.55835,27436400
12/20/2017,174.869995,175.419998,173.25,174.350006,172.370514,23475600
12/21/2017,174.169998,176.020004,174.100006,175.009995,173.023026,20949900
12/22/2017,174.679993,175.419998,174.5,175.009995,173.023026,16114600
12/26/2017,170.800003,171.470001,169.679993,170.570007,168.633423,33185500
12/27/2017,170.100006,170.779999,169.710007,170.600006,168.663101,21498200
12/28/2017,171,171.850006,170.479996,171.080002,169.13765,16480200
12/29/2017,170.520004,170.589996,169.220001,169.229996,167.30864,25884400
1/2/2018,170.160004,172.300003,169.259995,172.259995,170.30423,25555900
1/3/2018,172.529999,174.550003,171.960007,172.229996,170.274567,29517900
1/4/2018,172.539993,173.470001,172.080002,173.029999,171.065506,22434600
1/5/2018,173.440002,175.369995,173.050003,175,173.013123,23660000
1/8/2018,174.350006,175.610001,173.929993,174.350006,172.370514,20567800
1/9/2018,174.550003,175.059998,173.410004,174.330002,172.350739,21584000
1/10/2018,173.160004,174.300003,173,174.289993,172.311188,23959900
1/11/2018,174.589996,175.490005,174.490005,175.279999,173.289948,18667700
1/12/2018,176.179993,177.360001,175.649994,177.089996,175.079391,25226000
1/16/2018,177.899994,179.389999,176.139999,176.190002,174.189636,29565900
1/17/2018,176.149994,179.25,175.070007,179.100006,177.066589,34386800
1/18/2018,179.369995,180.100006,178.25,179.259995,177.224762,31193400
1/19/2018,178.610001,179.580002,177.410004,178.460007,176.433853,32425100
1/22/2018,177.300003,177.779999,176.600006,177,174.990433,27108600
1/23/2018,177.300003,179.440002,176.820007,177.039993,175.029968,32689100
1/24/2018,177.25,177.300003,173.199997,174.220001,172.241974,51105100
1/25/2018,174.509995,174.949997,170.529999,171.110001,169.167297,41529000
1/26/2018,172,172,170.059998,171.509995,169.562744,39143000
1/29/2018,170.160004,170.160004,167.070007,167.960007,166.053055,50640400
1/30/2018,165.529999,167.369995,164.699997,166.970001,165.074295,46048200
