Date,Open,High,Low,Close,Adj Close,Volume
3/6/2018,291.25,291.950012,286.149994,286.950012,286.950012,4726588
3/7/2018,288.450012,290.850006,284.299988,285.350006,285.350006,1825628
3/8/2018,286.450012,287.75,283.149994,285.200012,285.200012,2020258
3/9/2018,285,287.899994,284.100006,285.049988,285.049988,1005546
3/12/2018,286.299988,292,286.100006,290.700012,290.700012,1746849
3/13/2018,292.5,299.399994,292.5,296.600006,296.600006,3204842
3/14/2018,295,296.600006,293,293.850006,293.850006,2080252
3/15/2018,295.450012,302,292,293.399994,293.399994,4942929
3/16/2018,295,297.149994,291.049988,295.75,295.75,4834160
3/19/2018,293.549988,296.5,286.600006,288.649994,288.649994,1486227
3/20/2018,286.899994,295.200012,284.649994,293.600006,293.600006,3024209
3/21/2018,294.5,296.299988,291.200012,295.25,295.25,3143562
3/22/2018,293.799988,295,287.149994,288.450012,288.450012,1888816
3/23/2018,284.049988,287.600006,283.049988,284.649994,284.649994,3289391
3/26/2018,284.600006,285.600006,272.350006,274,274,7029093
3/27/2018,278.950012,280.799988,273.25,274.049988,274.049988,5339857
3/28/2018,274,283.5,273,281.149994,281.149994,5194922
4/2/2018,283.5,290.799988,278.799988,289.649994,289.649994,2453933
4/3/2018,287.299988,287.350006,283.049988,283.899994,283.899994,1612729
4/4/2018,285,286.5,280,281.600006,281.600006,1634266
4/5/2018,283,286.700012,283,286.25,286.25,1055101
4/6/2018,286,286,283.299988,283.950012,283.950012,675853
4/9/2018,284.700012,286.049988,283.25,285.049988,285.049988,1119910
4/10/2018,280.600006,288.399994,277.75,286,286,4377685
4/11/2018,288,289.200012,283.850006,285.700012,285.700012,1300675
4/12/2018,286.299988,290.5,285.100006,286.850006,286.850006,2246208
4/13/2018,289.5,294.950012,286.850006,294.149994,294.149994,3184290
4/16/2018,289,294,287.450012,289.899994,289.899994,2346056
4/17/2018,288.100006,288.799988,283.299988,284.75,284.75,2195268
4/18/2018,288.200012,293.799988,286.5,292.649994,292.649994,2650004
4/19/2018,293,293.799988,289.649994,292.450012,292.450012,957095
4/20/2018,294.799988,300,293.899994,298.049988,298.049988,3351507
4/23/2018,299.799988,301,293.799988,297.350006,297.350006,3997685
4/24/2018,294.399994,295.649994,286.149994,286.950012,286.950012,3541285
4/25/2018,287.899994,293.799988,283.149994,287.149994,287.149994,6448168
