Date,Open,High,Low,Close,Adj Close,Volume
8/12/2013,221.5,227.524994,221.5,227.350006,200.854156,3306960
8/13/2013,227,234.725006,227,233.800003,206.55246,3977552
8/14/2013,233.125,236.449997,227.050003,230.050003,203.239502,2829136
8/16/2013,228.350006,233.949997,226.675003,228.25,201.649292,5264506
8/19/2013,227.649994,232,225.899994,228.225006,201.627167,2669120
8/20/2013,226.600006,230,220.899994,224.125,198.00502,4116854
8/21/2013,223.800003,226.425003,218.899994,220.975006,195.222122,3126804
8/22/2013,220,224.425003,217.75,222.350006,196.436874,2947196
8/23/2013,222.074997,225.5,218.774994,224.100006,197.982925,5239848
8/26/2013,224.75,233,224.75,229.550003,202.797775,5301940
8/27/2013,229.774994,232.800003,225.800003,227.475006,200.9646,4709344
8/28/2013,229.225006,237.024994,229,235.725006,208.253113,9525934
8/29/2013,236,239.949997,231.125,236.725006,209.136581,9212228
8/30/2013,237.625,247.5,234.274994,241.800003,213.620132,21693094
9/2/2013,241.524994,244.800003,240.375,242.225006,213.995605,4554206
9/3/2013,242.625,250.300003,236.75,239.675003,211.742798,5471440
9/4/2013,240.625,246.25,238.25,240.649994,212.604141,6974488
9/5/2013,240.824997,242,232,234.449997,207.126709,6132722
9/6/2013,234.074997,241.949997,232.449997,234.25,206.950012,8661432
9/10/2013,236.824997,242,233.149994,236.024994,208.518158,8271760
9/11/2013,236.175003,241.449997,235.149994,237.5,209.821243,8931676
9/12/2013,237,239.800003,234.074997,235.949997,208.451904,8991144
9/13/2013,237,237,225.475006,227.75,201.20755,6806066
9/16/2013,228.149994,229,223.449997,225.850006,199.528976,5131414
9/17/2013,226.925003,240,226.625,237.475006,209.799194,5505828
9/18/2013,237.5,242.5,236.375,240.350006,212.339111,5050342
9/19/2013,239,241.824997,234.300003,236,208.496063,3173636
9/20/2013,235.5,240.649994,235.5,237.449997,209.777084,3290830
9/23/2013,238,244.949997,237,241.75,213.575958,5171462
9/24/2013,243,245.199997,236.625,238.925003,211.0802,3404432
9/25/2013,240,242.774994,237.050003,237.774994,210.064194,3815354
9/26/2013,237.125,244.949997,237,239.125,211.256882,10368476
9/27/2013,241,242.449997,236.25,237.925003,210.196747,4323484
9/30/2013,238.024994,242.449997,235.050003,236.524994,208.9599,3042920
10/1/2013,237.949997,239.75,235.024994,235.925003,208.429794,2320190
10/3/2013,237,244.5,236.949997,242.550003,214.282715,6293894
10/4/2013,242.024994,245.5,239.675003,241.475006,213.332977,2604652
10/7/2013,242.25,243.25,240.5,241,212.913345,2094434
10/8/2013,242.5,246.5,240.100006,241.725006,213.553879,3940882
10/9/2013,240.024994,242.949997,237.949997,238.625,210.81514,5370902
10/10/2013,240,242.274994,239,240.074997,212.096161,4702584
10/11/2013,245.5,249.5,242,244.125,215.674179,7066958
10/14/2013,245.399994,254,245.25,250.550003,221.350388,7397990
10/15/2013,252.5,259.875,252.050003,255.300003,225.546829,10829366
10/17/2013,256.049988,258.25,245.75,247.5,218.655853,7152792
10/18/2013,250.5,255.949997,247.25,253.199997,223.691528,6159710
10/21/2013,255,257.399994,250.649994,253,223.514862,8159910
10/22/2013,257.5,258.850006,254.5,257.399994,227.402069,8406830
10/23/2013,255.399994,255.449997,241.100006,246.225006,217.529419,13709268
