Date,Open,High,Low,Close,Adj Close,Volume
9/18/2017,283.5,290,283.5,289.299988,288.358551,1822747
9/19/2017,289.299988,291.450012,287.5,289.25,288.308716,1708963
9/20/2017,288.850006,292.149994,286.25,291.899994,290.950104,2142355
9/21/2017,290.600006,292.899994,289.700012,291.899994,290.950104,1857914
9/22/2017,290.649994,294.950012,290.450012,294.450012,293.491821,3036437
9/25/2017,293.200012,294.549988,290.100006,291.899994,290.950104,1342043
9/26/2017,291,292.299988,289.049988,290.25,289.305481,1552002
9/27/2017,290.649994,290.799988,287.299988,288.299988,287.361816,2288571
9/28/2017,289.649994,290.25,284.899994,285.899994,284.969635,3991666
9/29/2017,287.25,287.899994,279.200012,280.25,279.338013,1588557
10/3/2017,281.399994,285.649994,280.25,282.950012,282.029236,1286305
10/4/2017,282.899994,286.25,281.600006,282.75,281.829895,875598
10/5/2017,283.600006,285,281.950012,283.600006,282.677124,580154
10/6/2017,285,287,283.75,286.600006,285.667358,1493349
10/9/2017,285.950012,287.299988,284.549988,286.799988,285.866699,506365
10/10/2017,286.799988,288.299988,285,287,286.06604,913273
10/11/2017,286.950012,291.850006,286.200012,290.649994,289.704163,1917664
10/12/2017,291,295,289.899994,293.450012,292.495087,1728000
10/13/2017,294.549988,295.75,290.799988,291.899994,290.950104,1583494
10/16/2017,291.899994,292.450012,287.25,290.700012,289.754028,2601918
10/17/2017,292,292.649994,286.149994,289.850006,288.906769,3690358
10/18/2017,289.600006,299.100006,289.600006,294.75,293.790833,5449623
10/19/2017,294.799988,294.799988,291.100006,292.049988,291.099609,277319
10/23/2017,292.700012,297.399994,292.299988,296.899994,295.933838,2799741
10/24/2017,296.450012,298.899994,295.100006,296.799988,295.834137,1492008
10/25/2017,297.299988,301.850006,296,298.899994,297.927307,1726066
10/26/2017,297.799988,303.950012,297.149994,302.299988,301.316254,3776497
10/27/2017,299.399994,299.950012,295,296.950012,295.983673,1229178
10/30/2017,296.299988,296.299988,292.049988,293.25,292.295715,1428720
10/31/2017,293.25,296.450012,292.700012,294.049988,293.093109,1082300
11/1/2017,296,296.649994,293.049988,293.549988,292.594727,854059
11/2/2017,293.5,295.700012,292.950012,293.25,292.295715,961626
11/3/2017,293.75,295.850006,293.600006,294.549988,293.591461,790322
11/6/2017,293.899994,301,293.450012,299.850006,298.874237,1453699
11/7/2017,299.850006,308.75,298.25,302.25,301.266418,5685446
11/8/2017,303.75,306.600006,301.049988,302.399994,301.415924,1970831
11/9/2017,303,304.450012,299.600006,302.5,301.515625,957389
11/10/2017,302.549988,304,298.25,302.649994,301.665131,1580252
11/13/2017,300.299988,304.399994,298.049988,298.600006,297.628296,777589
11/14/2017,299.799988,300.149994,295.450012,298.5,297.528625,1329646
11/15/2017,298.5,299.75,294.100006,296.5,295.535126,1469507
11/16/2017,298,299.149994,294.700012,297.649994,296.681396,1817307
11/17/2017,298.200012,298.850006,294.5,295.149994,294.189514,1740080
11/20/2017,295.100006,296.899994,292.399994,294.350006,293.392151,1928445
11/21/2017,297.149994,298,293.149994,294,293.043274,2060394
11/22/2017,295.700012,295.700012,293,294.299988,293.342285,1271922
11/23/2017,295.200012,295.200012,293.100006,293.549988,292.594727,676444
11/24/2017,294.399994,294.399994,291,292.700012,291.747528,1608493
11/27/2017,291.25,295.350006,291,294.799988,293.840668,1048839
11/28/2017,295,295.899994,293.299988,294.850006,293.890503,1503548
11/29/2017,295,299.200012,293.5,298.649994,297.678131,2525804
11/30/2017,299.350006,300.450012,289.350006,291.899994,290.950104,6849560
12/1/2017,292,293.850006,288.049988,289.399994,288.458221,1428280
12/4/2017,286.950012,291.100006,282.75,289.950012,289.00647,3296492
12/5/2017,288.600006,288.600006,282.700012,283.450012,282.527618,1858587
12/6/2017,283.299988,284.450012,280.600006,282.5,281.580688,2159973
12/7/2017,283.549988,284.75,280,281.200012,280.284943,2524500
12/8/2017,282.700012,286,281.600006,282.899994,281.979401,1816424
12/11/2017,284.200012,290,284.200012,289.399994,288.458221,1547204
12/12/2017,290.5,291.350006,285.200012,287.799988,286.863434,1242956
12/13/2017,288.399994,289.450012,285.25,287.200012,286.265411,1091782
12/14/2017,288.399994,290.5,282.350006,288.600006,287.660858,1265680
12/15/2017,288.600006,290.75,286.700012,289.700012,288.757263,1849115
12/18/2017,287,297.75,284.25,295.799988,294.837402,2583941
12/19/2017,295,296.950012,290.549988,292.399994,291.448486,3818939
12/20/2017,294.850006,298.5,292.399994,296.5,295.535126,2655605
12/21/2017,295.799988,299,294.399994,297.75,296.781067,1391731
12/22/2017,298,303.399994,296.049988,301.600006,300.618561,1758584
12/26/2017,301.25,307,298.149994,302.899994,301.914307,1855536
12/27/2017,303.899994,308,300.049988,306.600006,305.602264,1815733
12/28/2017,305.899994,309.899994,302.5,308,306.997711,5047272
12/29/2017,305.399994,316.399994,303,314.25,313.227386,3776248
1/1/2018,311.5,320,309.450012,316.549988,315.519867,3350397
1/2/2018,315.850006,324,314.450012,318.700012,317.662903,2874518
1/3/2018,320.399994,320.399994,308.75,309.950012,308.941376,2197677
1/4/2018,310.100006,313,307.450012,311.649994,310.635834,1464584
1/5/2018,313,313.899994,307.700012,309.549988,308.542664,1613205
1/8/2018,310,312.899994,309.100006,311.149994,310.137451,1785248
1/9/2018,312.600006,320,306.399994,317.200012,316.167786,4575572
1/10/2018,316.399994,327.850006,315.100006,326.700012,325.636871,3811138
1/11/2018,323.549988,326.049988,319,321.100006,320.055084,2116462
1/12/2018,321,323.75,317.200012,318.799988,317.762543,3162664
1/15/2018,318.850006,324.25,313.399994,315,313.974945,1195210
1/16/2018,316.899994,334,316,331.950012,330.869781,6166445
1/17/2018,333,333.5,325,325.700012,324.640137,3042506
1/18/2018,327,328.25,322.149994,325.350006,324.29126,1770781
1/19/2018,327,330,320.5,328.950012,327.879547,1608101
1/22/2018,317,328.950012,317,321.549988,320.503601,4572569
1/23/2018,322.100006,322.950012,313.399994,315.25,314.224121,3230027
1/24/2018,316.5,323.399994,312.200012,313.950012,312.928375,6578273
1/25/2018,315.700012,318,308.75,311.950012,310.934875,8298689
1/29/2018,314.100006,316.100006,309.600006,311.149994,310.137451,3523977
1/30/2018,309.549988,312.299988,304.700012,307.299988,306.299988,2279998
1/31/2018,306.100006,308.950012,301.549988,304.700012,304.700012,2823913
2/1/2018,305.049988,309.100006,300,300.75,300.75,2202328
2/2/2018,299.299988,302.450012,295.200012,300.600006,300.600006,2517624
2/5/2018,298,305.549988,295.950012,298.75,298.75,2194146
2/6/2018,291.700012,296.149994,290.100006,294.649994,294.649994,2433492
2/7/2018,298.200012,298.200012,288,289.350006,289.350006,2498537
2/8/2018,290.100006,294.649994,287.049988,289.799988,289.799988,5297067
2/9/2018,289,289,284,285,285,3151977
2/12/2018,287.899994,290.950012,285.899994,288.950012,288.950012,2520859
2/14/2018,290,296.75,289.549988,293.450012,293.450012,3023672
2/15/2018,295.600006,295.600006,290.450012,292.5,292.5,1655650
2/16/2018,292.950012,295.899994,290.049988,291,291,3078393
2/19/2018,293,293,288.799988,289.950012,289.950012,1657827
2/20/2018,290,293.25,289.100006,291.450012,291.450012,3435235
2/21/2018,294,294.850006,290.549988,292.200012,292.200012,5155603
2/22/2018,292.899994,294.25,291.049988,292.649994,292.649994,4814439
2/23/2018,295.5,295.950012,292.299988,295,295,3667414
2/26/2018,294.799988,295.700012,290.399994,291.600006,291.600006,5032102
2/27/2018,292.450012,294.350006,291.149994,291.75,291.75,3925139
2/28/2018,293,293.799988,289,292.799988,292.799988,5146717
3/1/2018,292.799988,294.100006,291.200012,292.5,292.5,4085785
3/5/2018,293.600006,293.75,289.799988,290.950012,290.950012,3748745
3/6/2018,291.25,291.950012,286.149994,286.950012,286.950012,4726588
3/7/2018,288.450012,290.850006,284.299988,285.350006,285.350006,1825628
3/8/2018,286.450012,287.75,283.149994,285.200012,285.200012,2020258
3/9/2018,285,287.899994,284.100006,285.049988,285.049988,1005546
3/12/2018,286.299988,292,286.100006,290.700012,290.700012,1746849
3/13/2018,292.5,299.399994,292.5,296.600006,296.600006,3204842
3/14/2018,295,296.600006,293,293.850006,293.850006,2080252
3/15/2018,295.450012,302,292,293.399994,293.399994,4942929
3/16/2018,295,297.149994,291.049988,295.75,295.75,4834160
3/19/2018,293.549988,296.5,286.600006,288.649994,288.649994,1486227
3/20/2018,286.899994,295.200012,284.649994,293.600006,293.600006,3024209
3/21/2018,294.5,296.299988,291.200012,295.25,295.25,3143562
3/22/2018,293.799988,295,287.149994,288.450012,288.450012,1888816
3/23/2018,284.049988,287.600006,283.049988,284.649994,284.649994,3289391
3/26/2018,284.600006,285.600006,272.350006,274,274,7029093
3/27/2018,278.950012,280.799988,273.25,274.049988,274.049988,5339857
3/28/2018,274,283.5,273,281.149994,281.149994,5194922
4/2/2018,283.5,290.799988,278.799988,289.649994,289.649994,2453933
4/3/2018,287.299988,287.350006,283.049988,283.899994,283.899994,1612729
4/4/2018,285,286.5,280,281.600006,281.600006,1634266
4/5/2018,283,286.700012,283,286.25,286.25,1055101
4/6/2018,286,286,283.299988,283.950012,283.950012,675853
4/9/2018,284.700012,286.049988,283.25,285.049988,285.049988,1119910
4/10/2018,280.600006,288.399994,277.75,286,286,4377685
4/11/2018,288,289.200012,283.850006,285.700012,285.700012,1300675
4/12/2018,286.299988,290.5,285.100006,286.850006,286.850006,2246208
4/13/2018,289.5,294.950012,286.850006,294.149994,294.149994,3184290
4/16/2018,289,294,287.450012,289.899994,289.899994,2346056
4/17/2018,288.100006,288.799988,283.299988,284.75,284.75,2195268
4/18/2018,288.200012,293.799988,286.5,292.649994,292.649994,2650004
4/19/2018,293,293.799988,289.649994,292.450012,292.450012,957095
4/20/2018,294.799988,300,293.899994,298.049988,298.049988,3351507
4/23/2018,299.799988,301,293.799988,297.350006,297.350006,3997685
4/24/2018,294.399994,295.649994,286.149994,286.950012,286.950012,3541285
4/25/2018,287.899994,293.799988,283.149994,287.149994,287.149994,6448168
4/26/2018,275,283,274,281.350006,281.350006,9581301
4/27/2018,276.399994,279.299988,274.350006,276.149994,276.149994,2444786
4/30/2018,276.149994,282.350006,276.100006,278.75,278.75,2118289
5/2/2018,279,279,274.350006,275.549988,275.549988,2383103
5/3/2018,275,275.75,269.549988,271.450012,271.450012,3356041
5/4/2018,272.5,272.649994,264.049988,269.899994,269.899994,3096047
5/7/2018,270,275.649994,267.200012,274.75,274.75,1974705
5/8/2018,275.200012,275.950012,270,272.75,272.75,1957943
5/9/2018,273,274.399994,269.600006,270.25,270.25,1937183
5/10/2018,270.899994,271.600006,268.399994,270.450012,270.450012,1803318
5/11/2018,271.5,273.600006,268.299988,272.649994,272.649994,1525070
5/14/2018,271.399994,273.950012,270,272.350006,272.350006,1539271
5/15/2018,272.799988,273.850006,268.149994,271,271,1688107
5/16/2018,270.899994,278.950012,270,274.700012,274.700012,3155210
5/17/2018,275,280.799988,274.350006,278.350006,278.350006,2606144
5/18/2018,276.5,276.5,268.049988,268.899994,268.899994,4816593
5/21/2018,269.100006,269.450012,264.100006,264.850006,264.850006,3045146
5/22/2018,264,266.950012,263.100006,264.950012,264.950012,1487525
5/23/2018,265.549988,265.700012,262.600006,263.450012,263.450012,3525447
5/24/2018,264.100006,266,261.950012,264.350006,264.350006,2350421
5/25/2018,265,265.649994,263.649994,264.600006,264.600006,2349381
5/28/2018,262.649994,264.75,262.649994,263.299988,263.299988,1174145
5/29/2018,261.649994,264.5,261.649994,263,263,1788224
5/30/2018,262.899994,263.450012,258.549988,260.850006,260.850006,2924795
5/31/2018,261.799988,264.5,258,261.899994,261.899994,5148537
6/1/2018,262.950012,264.5,259.049988,260.600006,260.600006,1425020
6/4/2018,261.450012,262.450012,258.049988,260.149994,260.149994,1583746
6/5/2018,260.200012,262,254,255.25,255.25,2464517
6/6/2018,257.149994,260.5,253.5,259.25,259.25,1904820
6/7/2018,258.049988,265.850006,258.049988,264.600006,264.600006,2002310
6/8/2018,264.600006,265,262.5,264,264,1884800
6/11/2018,264.5,266.25,263.25,264.399994,264.399994,2077925
6/12/2018,266.75,269.149994,265.549988,266.450012,266.450012,2274737
6/13/2018,269,270,266.850006,268.799988,268.799988,1537840
